"organism_full","year","month","region","Resistant_Drug_Classes","pattern_count","total_rows_in_region_month","percentage","y_beta","month_numeric","sin_month","cos_month","season","season_id","region_id","year_month","time_id","mdr_id_numeric","future_year","fitted_mean","predicted_percent"
"Acinetobacter baumannii",2015,2,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,19,15.79,0.1579,2,0.866025403784439,0.5,"winter",3,13,201502,2,4,NA,0.0748815400765144,7.48815400765144
"Acinetobacter baumannii",2015,2,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,19,5.26,0.0526,2,0.866025403784439,0.5,"winter",3,13,201502,2,3,NA,0.0807505100432941,8.07505100432941
"Acinetobacter baumannii",2015,2,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",17,27,62.96,0.6296,2,0.866025403784439,0.5,"winter",3,2,201502,2,1,NA,0.680304618236509,68.0304618236509
"Acinetobacter baumannii",2015,2,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,27,25.93,0.2593,2,0.866025403784439,0.5,"winter",3,2,201502,2,2,NA,0.152042822341553,15.2042822341553
"Acinetobacter baumannii",2015,2,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,27,7.41,0.0741,2,0.866025403784439,0.5,"winter",3,2,201502,2,4,NA,0.0731884301657951,7.31884301657951
"Acinetobacter baumannii",2015,2,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,27,3.7,0.037,2,0.866025403784439,0.5,"winter",3,2,201502,2,3,NA,0.0789360292872187,7.89360292872187
"Acinetobacter baumannii",2015,2,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",49,62,79.03,0.7903,2,0.866025403784439,0.5,"winter",3,4,201502,2,1,NA,0.674369686910428,67.4369686910428
"Acinetobacter baumannii",2015,2,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,62,8.06,0.0806,2,0.866025403784439,0.5,"winter",3,4,201502,2,2,NA,0.148569638328588,14.8569638328588
"Acinetobacter baumannii",2015,2,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,62,3.23,0.0323,2,0.866025403784439,0.5,"winter",3,4,201502,2,3,NA,0.076981041268504,7.6981041268504
"Acinetobacter baumannii",2015,2,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,62,3.23,0.0323,2,0.866025403784439,0.5,"winter",3,4,201502,2,4,NA,0.0713645684463208,7.13645684463208
"Acinetobacter baumannii",2015,2,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",65,99,65.66,0.6566,2,0.866025403784439,0.5,"winter",3,5,201502,2,1,NA,0.67498501276351,67.498501276351
"Acinetobacter baumannii",2015,2,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,99,20.2,0.202,2,0.866025403784439,0.5,"winter",3,5,201502,2,2,NA,0.148926465594663,14.8926465594663
"Acinetobacter baumannii",2015,2,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,99,5.05,0.0505,2,0.866025403784439,0.5,"winter",3,5,201502,2,3,NA,0.077181489286178,7.7181489286178
"Acinetobacter baumannii",2015,2,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,99,5.05,0.0505,2,0.866025403784439,0.5,"winter",3,5,201502,2,4,NA,0.0715503300508225,7.15503300508225
"Acinetobacter baumannii",2015,2,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",60,72,83.33,0.8333,2,0.866025403784439,0.5,"winter",3,6,201502,2,1,NA,0.674777911865503,67.4777911865502
"Acinetobacter baumannii",2015,2,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,72,6.94,0.0694,2,0.866025403784439,0.5,"winter",3,6,201502,2,4,NA,0.0714920360832456,7.14920360832456
"Acinetobacter baumannii",2015,2,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,72,4.17,0.0417,2,0.866025403784439,0.5,"winter",3,6,201502,2,3,NA,0.0771173717657182,7.71173717657182
"Acinetobacter baumannii",2015,2,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,72,2.78,0.0278,2,0.866025403784439,0.5,"winter",3,6,201502,2,2,NA,0.148812398675274,14.8812398675274
"Acinetobacter baumannii",2015,2,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",86,115,74.78,0.7478,2,0.866025403784439,0.5,"winter",3,7,201502,2,1,NA,0.67256157770357,67.256157770357
"Acinetobacter baumannii",2015,2,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,115,18.26,0.1826,2,0.866025403784439,0.5,"winter",3,7,201502,2,2,NA,0.147534347832154,14.7534347832154
"Acinetobacter baumannii",2015,2,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,115,2.61,0.0261,2,0.866025403784439,0.5,"winter",3,7,201502,2,3,NA,0.0763987490438694,7.63987490438694
"Acinetobacter baumannii",2015,2,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,115,0.87,0.0087,2,0.866025403784439,0.5,"winter",3,7,201502,2,4,NA,0.0708217975775315,7.08217975775315
"Acinetobacter baumannii",2015,2,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,11,81.82,0.8182,2,0.866025403784439,0.5,"winter",3,8,201502,2,1,NA,0.671523369479364,67.1523369479364
"Acinetobacter baumannii",2015,2,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,11,18.18,0.1818,2,0.866025403784439,0.5,"winter",3,8,201502,2,2,NA,0.146951732896544,14.6951732896544
"Acinetobacter baumannii",2015,2,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,68,69.12,0.6912,2,0.866025403784439,0.5,"winter",3,9,201502,2,1,NA,0.66058941133449,66.058941133449
"Acinetobacter baumannii",2015,2,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,68,30.88,0.3088,2,0.866025403784439,0.5,"winter",3,9,201502,2,2,NA,0.140889223702745,14.0889223702745
"Acinetobacter baumannii",2015,3,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",35,63,55.56,0.5556,3,1,6.12323399573677e-17,"summer",1,1,201503,3,1,NA,0.676699145459502,67.6699145459502
"Acinetobacter baumannii",2015,3,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,63,33.33,0.3333,3,1,6.12323399573677e-17,"summer",1,1,201503,3,2,NA,0.149929467364593,14.9929467364593
"Acinetobacter baumannii",2015,3,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,63,4.76,0.0476,3,1,6.12323399573677e-17,"summer",1,1,201503,3,4,NA,0.0720779792320084,7.20779792320084
"Acinetobacter baumannii",2015,3,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,63,1.59,0.0159,3,1,6.12323399573677e-17,"summer",1,1,201503,3,3,NA,0.0777458275746613,7.77458275746613
"Acinetobacter baumannii",2015,3,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",16,24,66.67,0.6667,3,1,6.12323399573677e-17,"summer",1,11,201503,3,1,NA,0.662241942795884,66.2241942795884
"Acinetobacter baumannii",2015,3,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,24,8.33,0.0833,3,1,6.12323399573677e-17,"summer",1,11,201503,3,2,NA,0.141790867614876,14.1790867614876
"Acinetobacter baumannii",2015,3,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,24,8.33,0.0833,3,1,6.12323399573677e-17,"summer",1,11,201503,3,3,NA,0.0731881689841536,7.31881689841536
"Acinetobacter baumannii",2015,3,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,19,63.16,0.6316,3,1,6.12323399573677e-17,"summer",1,12,201503,3,1,NA,0.653956120811765,65.3956120811765
"Acinetobacter baumannii",2015,3,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,19,10.53,0.1053,3,1,6.12323399573677e-17,"summer",1,12,201503,3,4,NA,0.0655386151376647,6.55386151376647
"Acinetobacter baumannii",2015,3,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,19,5.26,0.0526,3,1,6.12323399573677e-17,"summer",1,12,201503,3,2,NA,0.137371098351112,13.7371098351112
"Acinetobacter baumannii",2015,3,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,19,5.26,0.0526,3,1,6.12323399573677e-17,"summer",1,12,201503,3,3,NA,0.0707298750783146,7.07298750783146
"Acinetobacter baumannii",2015,3,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",15,19,78.95,0.7895,3,1,6.12323399573677e-17,"summer",1,13,201503,3,1,NA,0.686588986383729,68.6588986383729
"Acinetobacter baumannii",2015,3,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,19,10.53,0.1053,3,1,6.12323399573677e-17,"summer",1,13,201503,3,2,NA,0.15582668557995,15.582668557995
"Acinetobacter baumannii",2015,3,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,19,10.53,0.1053,3,1,6.12323399573677e-17,"summer",1,13,201503,3,4,NA,0.0751842609068622,7.51842609068622
"Acinetobacter baumannii",2015,3,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",14,20,70,0.7,3,1,6.12323399573677e-17,"summer",1,2,201503,3,1,NA,0.681254562506705,68.1254562506705
"Acinetobacter baumannii",2015,3,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,20,25,0.25,3,1,6.12323399573677e-17,"summer",1,2,201503,3,2,NA,0.152606246976786,15.2606246976786
"Acinetobacter baumannii",2015,3,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,20,5,0.05,3,1,6.12323399573677e-17,"summer",1,2,201503,3,4,NA,0.0734849103053741,7.3484910305374
"Acinetobacter baumannii",2015,3,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,6,50,0.5,3,1,6.12323399573677e-17,"summer",1,3,201503,3,1,NA,0.671394140709472,67.1394140709472
"Acinetobacter baumannii",2015,3,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",40,49,81.63,0.8163,3,1,6.12323399573677e-17,"summer",1,4,201503,3,1,NA,0.675328685561609,67.5328685561609
"Acinetobacter baumannii",2015,3,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,49,8.16,0.0816,3,1,6.12323399573677e-17,"summer",1,4,201503,3,2,NA,0.149122593894766,14.9122593894766
"Acinetobacter baumannii",2015,3,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,49,6.12,0.0612,3,1,6.12323399573677e-17,"summer",1,4,201503,3,4,NA,0.0716543235785717,7.16543235785717
"Acinetobacter baumannii",2015,3,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",97,132,73.48,0.7348,3,1,6.12323399573677e-17,"summer",1,5,201503,3,1,NA,0.675943228002771,67.5943228002771
"Acinetobacter baumannii",2015,3,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,132,15.91,0.1591,3,1,6.12323399573677e-17,"summer",1,5,201503,3,2,NA,0.149480365965742,14.9480365965742
"Acinetobacter baumannii",2015,3,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,132,3.79,0.0379,3,1,6.12323399573677e-17,"summer",1,5,201503,3,4,NA,0.0718406831464494,7.18406831464494
"Acinetobacter baumannii",2015,3,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,132,3.03,0.0303,3,1,6.12323399573677e-17,"summer",1,5,201503,3,3,NA,0.0774927658972212,7.74927658972212
"Acinetobacter baumannii",2015,3,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",52,72,72.22,0.7222,3,1,6.12323399573677e-17,"summer",1,6,201503,3,1,NA,0.675736431909639,67.5736431909639
"Acinetobacter baumannii",2015,3,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,72,13.89,0.1389,3,1,6.12323399573677e-17,"summer",1,6,201503,3,2,NA,0.149365945955888,14.9365945955888
"Acinetobacter baumannii",2015,3,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,72,6.94,0.0694,3,1,6.12323399573677e-17,"summer",1,6,201503,3,4,NA,0.0717821702545147,7.17821702545147
"Acinetobacter baumannii",2015,3,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,72,4.17,0.0417,3,1,6.12323399573677e-17,"summer",1,6,201503,3,3,NA,0.0774284108563738,7.74284108563738
"Acinetobacter baumannii",2015,3,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",97,126,76.98,0.7698,3,1,6.12323399573677e-17,"summer",1,7,201503,3,1,NA,0.673523378446449,67.3523378446449
"Acinetobacter baumannii",2015,3,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,126,15.87,0.1587,3,1,6.12323399573677e-17,"summer",1,7,201503,3,2,NA,0.148084056459645,14.8084056459645
"Acinetobacter baumannii",2015,3,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,126,5.56,0.0556,3,1,6.12323399573677e-17,"summer",1,7,201503,3,4,NA,0.0711094771494863,7.11094771494863
"Acinetobacter baumannii",2015,3,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,126,0.79,0.0079,3,1,6.12323399573677e-17,"summer",1,7,201503,3,3,NA,0.076707190990946,7.6707190990946
"Acinetobacter baumannii",2015,3,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,5,60,0.6,3,1,6.12323399573677e-17,"summer",1,8,201503,3,1,NA,0.672486611160073,67.2486611160073
"Acinetobacter baumannii",2015,3,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,5,20,0.2,3,1,6.12323399573677e-17,"summer",1,8,201503,3,2,NA,0.14749975234968,14.749975234968
"Acinetobacter baumannii",2015,3,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",60,78,76.92,0.7692,3,1,6.12323399573677e-17,"summer",1,9,201503,3,1,NA,0.661568642011689,66.1568642011689
"Acinetobacter baumannii",2015,3,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,78,15.38,0.1538,3,1,6.12323399573677e-17,"summer",1,9,201503,3,2,NA,0.141418271130641,14.1418271130641
"Acinetobacter baumannii",2015,3,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,78,5.13,0.0513,3,1,6.12323399573677e-17,"summer",1,9,201503,3,3,NA,0.072979541474404,7.2979541474404
"Acinetobacter baumannii",2015,3,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,78,1.28,0.0128,3,1,6.12323399573677e-17,"summer",1,9,201503,3,5,NA,0.0325400885759412,3.25400885759412
"Acinetobacter baumannii",2015,4,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",37,68,54.41,0.5441,4,0.866025403784439,-0.5,"summer",1,1,201504,4,1,NA,0.678279328126963,67.8279328126963
"Acinetobacter baumannii",2015,4,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",25,68,36.76,0.3676,4,0.866025403784439,-0.5,"summer",1,1,201504,4,2,NA,0.150853301583294,15.0853301583294
"Acinetobacter baumannii",2015,4,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,68,4.41,0.0441,4,0.866025403784439,-0.5,"summer",1,1,201504,4,3,NA,0.0782658636037143,7.82658636037143
"Acinetobacter baumannii",2015,4,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,68,4.41,0.0441,4,0.866025403784439,-0.5,"summer",1,1,201504,4,4,NA,0.0725631299992802,7.25631299992802
"Acinetobacter baumannii",2015,4,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,19,47.37,0.4737,4,0.866025403784439,-0.5,"summer",1,11,201504,4,1,NA,0.663857619364878,66.3857619364878
"Acinetobacter baumannii",2015,4,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,19,31.58,0.3158,4,0.866025403784439,-0.5,"summer",1,11,201504,4,3,NA,0.073680171851592,7.3680171851592
"Acinetobacter baumannii",2015,4,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,19,10.53,0.1053,4,0.866025403784439,-0.5,"summer",1,11,201504,4,2,NA,0.1426729915443,14.26729915443
"Acinetobacter baumannii",2015,4,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,19,10.53,0.1053,4,0.866025403784439,-0.5,"summer",1,11,201504,4,4,NA,0.0682870081516933,6.82870081516933
"Acinetobacter baumannii",2015,4,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,15,80,0.8,4,0.866025403784439,-0.5,"summer",1,12,201504,4,1,NA,0.655590807397829,65.5590807397829
"Acinetobacter baumannii",2015,4,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,15,6.67,0.0667,4,0.866025403784439,-0.5,"summer",1,12,201504,4,2,NA,0.138230153193091,13.8230153193091
"Acinetobacter baumannii",2015,4,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,15,6.67,0.0667,4,0.866025403784439,-0.5,"summer",1,12,201504,4,3,NA,0.0712066225219754,7.12066225219754
"Acinetobacter baumannii",2015,4,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,15,6.67,0.0667,4,0.866025403784439,-0.5,"summer",1,12,201504,4,4,NA,0.0659828969906687,6.59828969906687
"Acinetobacter baumannii",2015,4,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",38,53,71.7,0.717,4,0.866025403784439,-0.5,"summer",1,13,201504,4,1,NA,0.688143291709351,68.8143291709351
"Acinetobacter baumannii",2015,4,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,53,18.87,0.1887,4,0.866025403784439,-0.5,"summer",1,13,201504,4,2,NA,0.156780036987186,15.6780036987186
"Acinetobacter baumannii",2015,4,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,53,5.66,0.0566,4,0.866025403784439,-0.5,"summer",1,13,201504,4,4,NA,0.0756885290440459,7.56885290440459
"Acinetobacter baumannii",2015,4,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,53,1.89,0.0189,4,0.866025403784439,-0.5,"summer",1,13,201504,4,3,NA,0.0816151021622259,8.16151021622259
"Acinetobacter baumannii",2015,4,13,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,53,1.89,0.0189,4,0.866025403784439,-0.5,"summer",1,13,201504,4,5,NA,0.0365807508673388,3.65807508673388
"Acinetobacter baumannii",2015,4,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",13,16,81.25,0.8125,4,0.866025403784439,-0.5,"summer",1,2,201504,4,1,NA,0.682822959186153,68.2822959186153
"Acinetobacter baumannii",2015,4,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,16,12.5,0.125,4,0.866025403784439,-0.5,"summer",1,2,201504,4,2,NA,0.153543611159633,15.3543611159633
"Acinetobacter baumannii",2015,4,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,16,6.25,0.0625,4,0.866025403784439,-0.5,"summer",1,2,201504,4,3,NA,0.0797830362379925,7.97830362379925
"Acinetobacter baumannii",2015,4,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,3,33.33,0.3333,4,0.866025403784439,-0.5,"summer",1,3,201504,4,1,NA,0.672987692709264,67.2987692709264
"Acinetobacter baumannii",2015,4,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,3,33.33,0.3333,4,0.866025403784439,-0.5,"summer",1,3,201504,4,4,NA,0.0709606312120163,7.09606312120163
"Acinetobacter baumannii",2015,4,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,58,81.03,0.8103,4,0.866025403784439,-0.5,"summer",1,4,201504,4,1,NA,0.676912322161064,67.6912322161064
"Acinetobacter baumannii",2015,4,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,58,6.9,0.069,4,0.866025403784439,-0.5,"summer",1,4,201504,4,2,NA,0.150042439277732,15.0042439277732
"Acinetobacter baumannii",2015,4,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,58,6.9,0.069,4,0.866025403784439,-0.5,"summer",1,4,201504,4,4,NA,0.0721369066264077,7.21369066264077
"Acinetobacter baumannii",2015,4,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,58,1.72,0.0172,4,0.866025403784439,-0.5,"summer",1,4,201504,4,3,NA,0.0778090015372473,7.78090015372473
