Source_Folder,Source_File,Bacteria_Name,Target_Drug,Model,RMSE,WAPE,Best_Model_By_WAPE
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,7.2518,32.4241,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,7.2497,32.4137,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,7.6523,34.5319,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,7.1854,32.0843,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,8.5994,39.8033,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SARIMA,7.0065,67.329,XGBoost
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",ARIMA,7.0098,67.3594,XGBoost
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",TES,5.6563,53.7367,XGBoost
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SES,6.4873,62.1788,XGBoost
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",XGBoost,4.4211,37.0812,XGBoost
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SARIMA,2.5541,49.113,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",ARIMA,2.5548,49.1348,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",TES,5.9317,128.5274,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SES,2.0432,39.0132,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",XGBoost,1.9155,39.0373,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,2.3276,55.8786,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,2.3276,55.8786,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,2.8158,74.0721,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,2.1789,51.3453,SES
All Data,pseudomonas_aeruginosa_.csv,Pseudomonas Aeruginosa ,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,2.7302,71.6622,SES
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SARIMA,14.1471,32.9197,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",ARIMA,11.7923,30.0689,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",TES,14.4524,36.5326,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SES,12.1797,30.2585,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",XGBoost,13.9554,37.8518,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",SARIMA,5.8614,46.5705,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",ARIMA,7.8724,65.9375,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",TES,6.1902,49.6026,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",SES,6.6045,53.5883,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",XGBoost,3.6275,28.0298,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SARIMA,8.1144,57.5192,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",ARIMA,6.854,44.2551,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",TES,9.0067,64.8349,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SES,8.0887,57.394,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",XGBoost,7.4841,38.612,XGBoost
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SARIMA,4.5658,62.9061,TES
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",ARIMA,4.566,62.9078,TES
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",TES,1.8589,26.7253,TES
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SES,4.5657,62.9044,TES
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",XGBoost,1.7797,27.0503,TES
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SARIMA,1.9979,37.8637,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",ARIMA,1.9964,37.8198,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",TES,5.4651,118.2483,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SES,2.0014,37.9635,ARIMA
All Data,staphylococcus_aureus.csv,Staphylococcus Aureus,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",XGBoost,3.6009,80.0166,ARIMA
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,8.2674,10.7401,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,7.6576,9.7748,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,6.7479,8.5113,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,7.4282,9.516,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,6.5071,7.7027,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,3.0235,21.0997,TES
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,5.418,41.3171,TES
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,2.3341,15.1617,TES
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,2.9467,20.4595,TES
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,4.4413,32.6399,TES
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,2.7588,40.7758,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,2.9611,44.3742,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,2.6214,38.4699,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,2.9053,43.3441,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,1.5913,19.1101,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,3.2677,102.9282,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,2.9988,93.3829,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,3.8727,122.9591,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,3.6994,117.316,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,2.3552,67.9402,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,1.1234,63.2107,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,0.9707,54.4965,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,1.0936,62.6812,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,0.9904,55.9795,XGBoost
By ward type,a_baumannii_icu.csv,A Baumannii Icu,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,0.8612,45.4063,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,9.3644,12.6307,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,7.482,10.0098,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,7.296,9.7445,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,7.6343,10.2269,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,6.2507,8.3216,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,1.8886,14.5908,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,2.0164,16.0596,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,1.9868,15.71,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,2.006,15.9375,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,2.14,17.9274,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,1.1633,15.3359,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,1.1576,15.2629,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,1.5164,20.3646,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,1.1944,15.6762,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,1.0332,12.8682,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,2.9145,77.3099,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,2.8528,76.5094,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,3.7244,100.6546,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,3.2128,86.7894,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,2.2785,59.2834,XGBoost
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,1.345,58.69,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,1.4238,62.6289,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,1.3851,60.8623,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,1.3496,58.8545,SARIMA
By ward type,a_baumannii_in.csv,A Baumannii In,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,1.4265,61.6859,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,23.1313,26.9318,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,12.6818,14.3645,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,8.9711,9.5099,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,9.7212,10.5789,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,12.8066,14.0723,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,11.926,100.006,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,6.495,51.8399,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,5.3349,42.045,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,6.971,55.0545,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,6.0609,48.5101,TES
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,8.3761,93.6532,ARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,3.3523,32.6246,ARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,4.2049,41.0787,ARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,3.5556,34.5463,ARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,4.0037,39.9736,ARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,2.8351,55.3866,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,4.844,104.8511,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,3.7015,77.7378,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,3.8415,81.1749,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,4.3515,93.7812,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SARIMA,1.4493,40.8632,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",ARIMA,1.5367,50.8885,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",TES,1.4493,40.8632,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",SES,1.4493,40.8632,SARIMA
By ward type,a_baumannii_out.csv,A Baumannii Out,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",XGBoost,1.409,41.515,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SARIMA,2.7759,28.4108,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",ARIMA,2.7658,28.4108,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",TES,2.7916,29.5217,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",SES,2.7512,28.4108,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",XGBoost,3.3087,34.2953,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,2.7201,41.4539,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,3.0668,47.4295,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,2.906,46.1449,SARIMA
By ward type,e_coli_icu.csv,E Coli Icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,2.7669,43.919,SARIMA
