year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2015,5,gentamicin,476,4933,9.65,Acinetobacter baumannii
2015,5,piperacillin/tazobactam,449,4933,9.1,Acinetobacter baumannii
2015,5,trimethoprim/sulfamethoxazole,438,4933,8.88,Acinetobacter baumannii
2015,5,amikacin,410,4933,8.31,Acinetobacter baumannii
2015,5,cefotaxime,370,4933,7.5,Acinetobacter baumannii
2015,5,imipenem,361,4933,7.32,Acinetobacter baumannii
2015,5,ceftriaxone,275,4933,5.57,Acinetobacter baumannii
2015,5,levofloxacin,256,4933,5.19,Acinetobacter baumannii
2015,5,ampicillin/sulbactam,164,4933,3.32,Acinetobacter baumannii
2015,5,,141,4933,2.86,Acinetobacter baumannii
2015,5,cefepime,75,4933,1.52,Acinetobacter baumannii
2015,6,ceftazidime,643,6054,10.62,Acinetobacter baumannii
2015,6,meropenem,625,6054,10.32,Acinetobacter baumannii
2015,6,ciprofloxacin,608,6054,10.04,Acinetobacter baumannii
2015,6,gentamicin,564,6054,9.32,Acinetobacter baumannii
2015,6,trimethoprim/sulfamethoxazole,549,6054,9.07,Acinetobacter baumannii
2015,6,piperacillin/tazobactam,534,6054,8.82,Acinetobacter baumannii
2015,6,amikacin,494,6054,8.16,Acinetobacter baumannii
2015,6,imipenem,460,6054,7.6,Acinetobacter baumannii
2015,6,cefotaxime,436,6054,7.2,Acinetobacter baumannii
2015,6,ceftriaxone,316,6054,5.22,Acinetobacter baumannii
2015,6,levofloxacin,309,6054,5.1,Acinetobacter baumannii
2015,6,ampicillin/sulbactam,250,6054,4.13,Acinetobacter baumannii
2015,6,,178,6054,2.94,Acinetobacter baumannii
2015,6,cefepime,88,6054,1.45,Acinetobacter baumannii
2015,7,ceftazidime,649,6229,10.42,Acinetobacter baumannii
2015,7,meropenem,639,6229,10.26,Acinetobacter baumannii
2015,7,ciprofloxacin,638,6229,10.24,Acinetobacter baumannii
2015,7,piperacillin/tazobactam,573,6229,9.2,Acinetobacter baumannii
2015,7,gentamicin,568,6229,9.12,Acinetobacter baumannii
2015,7,trimethoprim/sulfamethoxazole,558,6229,8.96,Acinetobacter baumannii
2015,7,amikacin,491,6229,7.88,Acinetobacter baumannii
2015,7,cefotaxime,487,6229,7.82,Acinetobacter baumannii
2015,7,imipenem,457,6229,7.34,Acinetobacter baumannii
2015,7,levofloxacin,342,6229,5.49,Acinetobacter baumannii
2015,7,ceftriaxone,308,6229,4.94,Acinetobacter baumannii
2015,7,ampicillin/sulbactam,258,6229,4.14,Acinetobacter baumannii
2015,7,,166,6229,2.66,Acinetobacter baumannii
2015,7,cefepime,95,6229,1.53,Acinetobacter baumannii
2015,8,ceftazidime,648,6031,10.74,Acinetobacter baumannii
2015,8,meropenem,621,6031,10.3,Acinetobacter baumannii
2015,8,ciprofloxacin,595,6031,9.87,Acinetobacter baumannii
2015,8,gentamicin,542,6031,8.99,Acinetobacter baumannii
2015,8,piperacillin/tazobactam,529,6031,8.77,Acinetobacter baumannii
2015,8,trimethoprim/sulfamethoxazole,498,6031,8.26,Acinetobacter baumannii
2015,8,imipenem,488,6031,8.09,Acinetobacter baumannii
2015,8,amikacin,455,6031,7.54,Acinetobacter baumannii
2015,8,cefotaxime,414,6031,6.86,Acinetobacter baumannii
2015,8,ceftriaxone,348,6031,5.77,Acinetobacter baumannii
2015,8,levofloxacin,335,6031,5.55,Acinetobacter baumannii
2015,8,ampicillin/sulbactam,283,6031,4.69,Acinetobacter baumannii
2015,8,,170,6031,2.82,Acinetobacter baumannii
2015,8,cefepime,105,6031,1.74,Acinetobacter baumannii
2015,9,ceftazidime,654,6153,10.63,Acinetobacter baumannii
2015,9,ciprofloxacin,624,6153,10.14,Acinetobacter baumannii
2015,9,meropenem,615,6153,10.0,Acinetobacter baumannii
2015,9,gentamicin,583,6153,9.48,Acinetobacter baumannii
2015,9,trimethoprim/sulfamethoxazole,555,6153,9.02,Acinetobacter baumannii
2015,9,piperacillin/tazobactam,551,6153,8.95,Acinetobacter baumannii
2015,9,imipenem,476,6153,7.74,Acinetobacter baumannii
2015,9,amikacin,465,6153,7.56,Acinetobacter baumannii
2015,9,cefotaxime,459,6153,7.46,Acinetobacter baumannii
2015,9,ceftriaxone,353,6153,5.74,Acinetobacter baumannii
2015,9,levofloxacin,313,6153,5.09,Acinetobacter baumannii
2015,9,ampicillin/sulbactam,250,6153,4.06,Acinetobacter baumannii
2015,9,,167,6153,2.71,Acinetobacter baumannii
2015,9,cefepime,88,6153,1.43,Acinetobacter baumannii
2015,10,ceftazidime,636,6085,10.45,Acinetobacter baumannii
2015,10,ciprofloxacin,605,6085,9.94,Acinetobacter baumannii
2015,10,meropenem,598,6085,9.83,Acinetobacter baumannii
2015,10,gentamicin,586,6085,9.63,Acinetobacter baumannii
2015,10,piperacillin/tazobactam,541,6085,8.89,Acinetobacter baumannii
2015,10,trimethoprim/sulfamethoxazole,529,6085,8.69,Acinetobacter baumannii
2015,10,amikacin,489,6085,8.04,Acinetobacter baumannii
2015,10,imipenem,462,6085,7.59,Acinetobacter baumannii
2015,10,cefotaxime,449,6085,7.38,Acinetobacter baumannii
2015,10,ceftriaxone,344,6085,5.65,Acinetobacter baumannii
2015,10,levofloxacin,329,6085,5.41,Acinetobacter baumannii
2015,10,ampicillin/sulbactam,258,6085,4.24,Acinetobacter baumannii
2015,10,,188,6085,3.09,Acinetobacter baumannii
2015,10,cefepime,71,6085,1.17,Acinetobacter baumannii
2015,11,ceftazidime,599,5616,10.67,Acinetobacter baumannii
2015,11,meropenem,569,5616,10.13,Acinetobacter baumannii
2015,11,ciprofloxacin,560,5616,9.97,Acinetobacter baumannii
2015,11,piperacillin/tazobactam,522,5616,9.29,Acinetobacter baumannii
2015,11,gentamicin,517,5616,9.21,Acinetobacter baumannii
2015,11,trimethoprim/sulfamethoxazole,510,5616,9.08,Acinetobacter baumannii
2015,11,amikacin,415,5616,7.39,Acinetobacter baumannii
2015,11,imipenem,407,5616,7.25,Acinetobacter baumannii
2015,11,cefotaxime,404,5616,7.19,Acinetobacter baumannii
2015,11,levofloxacin,361,5616,6.43,Acinetobacter baumannii
2015,11,ceftriaxone,328,5616,5.84,Acinetobacter baumannii
2015,11,ampicillin/sulbactam,221,5616,3.94,Acinetobacter baumannii
2015,11,,138,5616,2.46,Acinetobacter baumannii
2015,11,cefepime,65,5616,1.16,Acinetobacter baumannii
2015,12,ceftazidime,720,6853,10.51,Acinetobacter baumannii
2015,12,ciprofloxacin,714,6853,10.42,Acinetobacter baumannii
2015,12,meropenem,690,6853,10.07,Acinetobacter baumannii
2015,12,gentamicin,642,6853,9.37,Acinetobacter baumannii
2015,12,piperacillin/tazobactam,636,6853,9.28,Acinetobacter baumannii
2015,12,trimethoprim/sulfamethoxazole,612,6853,8.93,Acinetobacter baumannii
2015,12,imipenem,558,6853,8.14,Acinetobacter baumannii
2015,12,amikacin,526,6853,7.68,Acinetobacter baumannii
2015,12,cefotaxime,502,6853,7.33,Acinetobacter baumannii
2015,12,ceftriaxone,356,6853,5.19,Acinetobacter baumannii
2015,12,levofloxacin,341,6853,4.98,Acinetobacter baumannii
2015,12,ampicillin/sulbactam,300,6853,4.38,Acinetobacter baumannii
2015,12,,133,6853,1.94,Acinetobacter baumannii
2015,12,cefepime,123,6853,1.79,Acinetobacter baumannii
2016,1,ceftazidime,1170,10867,10.77,Acinetobacter baumannii
2016,1,ciprofloxacin,1116,10867,10.27,Acinetobacter baumannii
2016,1,meropenem,1108,10867,10.2,Acinetobacter baumannii
2016,1,piperacillin/tazobactam,1062,10867,9.77,Acinetobacter baumannii
2016,1,gentamicin,1032,10867,9.5,Acinetobacter baumannii
2016,1,imipenem,963,10867,8.86,Acinetobacter baumannii
2016,1,trimethoprim/sulfamethoxazole,940,10867,8.65,Acinetobacter baumannii
2016,1,amikacin,849,10867,7.81,Acinetobacter baumannii
2016,1,cefotaxime,647,10867,5.95,Acinetobacter baumannii
2016,1,ceftriaxone,608,10867,5.59,Acinetobacter baumannii
2016,1,levofloxacin,576,10867,5.3,Acinetobacter baumannii
2016,1,ampicillin/sulbactam,469,10867,4.32,Acinetobacter baumannii
2016,1,,182,10867,1.67,Acinetobacter baumannii
2016,1,cefepime,145,10867,1.33,Acinetobacter baumannii
2016,2,ceftazidime,1011,9484,10.66,Acinetobacter baumannii
2016,2,ciprofloxacin,984,9484,10.38,Acinetobacter baumannii
2016,2,meropenem,974,9484,10.27,Acinetobacter baumannii
2016,2,piperacillin/tazobactam,919,9484,9.69,Acinetobacter baumannii
2016,2,gentamicin,909,9484,9.58,Acinetobacter baumannii
2016,2,imipenem,863,9484,9.1,Acinetobacter baumannii
2016,2,trimethoprim/sulfamethoxazole,839,9484,8.85,Acinetobacter baumannii
2016,2,amikacin,745,9484,7.86,Acinetobacter baumannii
2016,2,cefotaxime,573,9484,6.04,Acinetobacter baumannii
2016,2,levofloxacin,470,9484,4.96,Acinetobacter baumannii
2016,2,ceftriaxone,462,9484,4.87,Acinetobacter baumannii
2016,2,ampicillin/sulbactam,433,9484,4.57,Acinetobacter baumannii
2016,2,,159,9484,1.68,Acinetobacter baumannii
2016,2,cefepime,143,9484,1.51,Acinetobacter baumannii
2016,3,ceftazidime,1028,9609,10.7,Acinetobacter baumannii
2016,3,ciprofloxacin,1003,9609,10.44,Acinetobacter baumannii
2016,3,meropenem,996,9609,10.37,Acinetobacter baumannii
2016,3,piperacillin/tazobactam,915,9609,9.52,Acinetobacter baumannii
2016,3,gentamicin,903,9609,9.4,Acinetobacter baumannii
2016,3,imipenem,894,9609,9.3,Acinetobacter baumannii
2016,3,trimethoprim/sulfamethoxazole,847,9609,8.81,Acinetobacter baumannii
2016,3,amikacin,743,9609,7.73,Acinetobacter baumannii
2016,3,cefotaxime,562,9609,5.85,Acinetobacter baumannii
2016,3,ceftriaxone,513,9609,5.34,Acinetobacter baumannii
2016,3,levofloxacin,446,9609,4.64,Acinetobacter baumannii
2016,3,ampicillin/sulbactam,445,9609,4.63,Acinetobacter baumannii
2016,3,,176,9609,1.83,Acinetobacter baumannii
2016,3,cefepime,138,9609,1.44,Acinetobacter baumannii
2016,4,ciprofloxacin,1108,10348,10.71,Acinetobacter baumannii
2016,4,ceftazidime,1106,10348,10.69,Acinetobacter baumannii
2016,4,meropenem,1062,10348,10.26,Acinetobacter baumannii
2016,4,piperacillin/tazobactam,1013,10348,9.79,Acinetobacter baumannii
2016,4,gentamicin,955,10348,9.23,Acinetobacter baumannii
2016,4,trimethoprim/sulfamethoxazole,901,10348,8.71,Acinetobacter baumannii
2016,4,imipenem,900,10348,8.7,Acinetobacter baumannii
2016,4,amikacin,783,10348,7.57,Acinetobacter baumannii
2016,4,cefotaxime,607,10348,5.87,Acinetobacter baumannii
2016,4,levofloxacin,568,10348,5.49,Acinetobacter baumannii
2016,4,ceftriaxone,559,10348,5.4,Acinetobacter baumannii
2016,4,ampicillin/sulbactam,425,10348,4.11,Acinetobacter baumannii
2016,4,,238,10348,2.3,Acinetobacter baumannii
2016,4,cefepime,123,10348,1.19,Acinetobacter baumannii
2016,5,ceftazidime,921,8722,10.56,Acinetobacter baumannii
2016,5,ciprofloxacin,920,8722,10.55,Acinetobacter baumannii
2016,5,meropenem,917,8722,10.51,Acinetobacter baumannii
2016,5,piperacillin/tazobactam,827,8722,9.48,Acinetobacter baumannii
2016,5,gentamicin,796,8722,9.13,Acinetobacter baumannii
2016,5,imipenem,795,8722,9.11,Acinetobacter baumannii
2016,5,trimethoprim/sulfamethoxazole,764,8722,8.76,Acinetobacter baumannii
2016,5,amikacin,663,8722,7.6,Acinetobacter baumannii
2016,5,cefotaxime,475,8722,5.45,Acinetobacter baumannii
2016,5,levofloxacin,446,8722,5.11,Acinetobacter baumannii
2016,5,ceftriaxone,427,8722,4.9,Acinetobacter baumannii
2016,5,ampicillin/sulbactam,360,8722,4.13,Acinetobacter baumannii
2016,5,,268,8722,3.07,Acinetobacter baumannii
2016,5,cefepime,143,8722,1.64,Acinetobacter baumannii
2016,6,ceftazidime,881,8470,10.4,Acinetobacter baumannii
2016,6,ciprofloxacin,876,8470,10.34,Acinetobacter baumannii
2016,6,meropenem,872,8470,10.3,Acinetobacter baumannii
2016,6,piperacillin/tazobactam,821,8470,9.69,Acinetobacter baumannii
2016,6,gentamicin,758,8470,8.95,Acinetobacter baumannii
2016,6,trimethoprim/sulfamethoxazole,754,8470,8.9,Acinetobacter baumannii
2016,6,imipenem,753,8470,8.89,Acinetobacter baumannii
2016,6,amikacin,630,8470,7.44,Acinetobacter baumannii
2016,6,cefotaxime,488,8470,5.76,Acinetobacter baumannii
2016,6,levofloxacin,442,8470,5.22,Acinetobacter baumannii
2016,6,ceftriaxone,418,8470,4.94,Acinetobacter baumannii
2016,6,ampicillin/sulbactam,348,8470,4.11,Acinetobacter baumannii
2016,6,,295,8470,3.48,Acinetobacter baumannii
2016,6,cefepime,134,8470,1.58,Acinetobacter baumannii
2016,7,ceftazidime,977,9209,10.61,Acinetobacter baumannii
2016,7,meropenem,966,9209,10.49,Acinetobacter baumannii
2016,7,ciprofloxacin,964,9209,10.47,Acinetobacter baumannii
2016,7,piperacillin/tazobactam,915,9209,9.94,Acinetobacter baumannii
2016,7,imipenem,846,9209,9.19,Acinetobacter baumannii
2016,7,gentamicin,819,9209,8.89,Acinetobacter baumannii
2016,7,trimethoprim/sulfamethoxazole,760,9209,8.25,Acinetobacter baumannii
2016,7,amikacin,674,9209,7.32,Acinetobacter baumannii
2016,7,cefotaxime,538,9209,5.84,Acinetobacter baumannii
2016,7,levofloxacin,478,9209,5.19,Acinetobacter baumannii
2016,7,ceftriaxone,468,9209,5.08,Acinetobacter baumannii
2016,7,ampicillin/sulbactam,420,9209,4.56,Acinetobacter baumannii
2016,7,,241,9209,2.62,Acinetobacter baumannii
2016,7,cefepime,143,9209,1.55,Acinetobacter baumannii
2016,8,ceftazidime,1032,9760,10.57,Acinetobacter baumannii
2016,8,meropenem,1027,9760,10.52,Acinetobacter baumannii
2016,8,ciprofloxacin,1014,9760,10.39,Acinetobacter baumannii
2016,8,piperacillin/tazobactam,957,9760,9.81,Acinetobacter baumannii
2016,8,imipenem,910,9760,9.32,Acinetobacter baumannii
2016,8,gentamicin,879,9760,9.01,Acinetobacter baumannii
2016,8,trimethoprim/sulfamethoxazole,853,9760,8.74,Acinetobacter baumannii
2016,8,amikacin,713,9760,7.31,Acinetobacter baumannii
2016,8,ceftriaxone,526,9760,5.39,Acinetobacter baumannii
2016,8,cefotaxime,525,9760,5.38,Acinetobacter baumannii
2016,8,levofloxacin,467,9760,4.78,Acinetobacter baumannii
2016,8,ampicillin/sulbactam,426,9760,4.36,Acinetobacter baumannii
2016,8,,288,9760,2.95,Acinetobacter baumannii
2016,8,cefepime,143,9760,1.47,Acinetobacter baumannii
2016,9,ceftazidime,1150,10612,10.84,Acinetobacter baumannii
2016,9,meropenem,1102,10612,10.38,Acinetobacter baumannii
2016,9,piperacillin/tazobactam,1070,10612,10.08,Acinetobacter baumannii
2016,9,ciprofloxacin,1054,10612,9.93,Acinetobacter baumannii
2016,9,gentamicin,975,10612,9.19,Acinetobacter baumannii
2016,9,trimethoprim/sulfamethoxazole,963,10612,9.07,Acinetobacter baumannii
2016,9,imipenem,952,10612,8.97,Acinetobacter baumannii
2016,9,amikacin,778,10612,7.33,Acinetobacter baumannii
2016,9,cefotaxime,600,10612,5.65,Acinetobacter baumannii
2016,9,levofloxacin,593,10612,5.59,Acinetobacter baumannii
2016,9,ceftriaxone,491,10612,4.63,Acinetobacter baumannii
2016,9,ampicillin/sulbactam,400,10612,3.77,Acinetobacter baumannii
2016,9,,314,10612,2.96,Acinetobacter baumannii
2016,9,cefepime,170,10612,1.6,Acinetobacter baumannii
2016,10,ceftazidime,1205,11011,10.94,Acinetobacter baumannii
2016,10,meropenem,1191,11011,10.82,Acinetobacter baumannii
2016,10,piperacillin/tazobactam,1123,11011,10.2,Acinetobacter baumannii
2016,10,ciprofloxacin,1104,11011,10.03,Acinetobacter baumannii
2016,10,imipenem,1056,11011,9.59,Acinetobacter baumannii
2016,10,trimethoprim/sulfamethoxazole,993,11011,9.02,Acinetobacter baumannii
2016,10,gentamicin,964,11011,8.75,Acinetobacter baumannii
2016,10,amikacin,823,11011,7.47,Acinetobacter baumannii
2016,10,cefotaxime,583,11011,5.29,Acinetobacter baumannii
2016,10,levofloxacin,572,11011,5.19,Acinetobacter baumannii
2016,10,ceftriaxone,545,11011,4.95,Acinetobacter baumannii
2016,10,ampicillin/sulbactam,421,11011,3.82,Acinetobacter baumannii
2016,10,,303,11011,2.75,Acinetobacter baumannii
2016,10,cefepime,128,11011,1.16,Acinetobacter baumannii
2016,11,ceftazidime,1054,9541,11.05,Acinetobacter baumannii
2016,11,meropenem,995,9541,10.43,Acinetobacter baumannii
2016,11,ciprofloxacin,971,9541,10.18,Acinetobacter baumannii
2016,11,piperacillin/tazobactam,958,9541,10.04,Acinetobacter baumannii
2016,11,imipenem,917,9541,9.61,Acinetobacter baumannii
2016,11,gentamicin,866,9541,9.08,Acinetobacter baumannii
2016,11,trimethoprim/sulfamethoxazole,847,9541,8.88,Acinetobacter baumannii
2016,11,amikacin,745,9541,7.81,Acinetobacter baumannii
2016,11,levofloxacin,508,9541,5.32,Acinetobacter baumannii
2016,11,cefotaxime,465,9541,4.87,Acinetobacter baumannii
2016,11,ceftriaxone,461,9541,4.83,Acinetobacter baumannii
2016,11,ampicillin/sulbactam,366,9541,3.84,Acinetobacter baumannii
2016,11,,276,9541,2.89,Acinetobacter baumannii
2016,11,cefepime,112,9541,1.17,Acinetobacter baumannii
2016,12,ceftazidime,997,9038,11.03,Acinetobacter baumannii
2016,12,ciprofloxacin,942,9038,10.42,Acinetobacter baumannii
2016,12,meropenem,925,9038,10.23,Acinetobacter baumannii
2016,12,piperacillin/tazobactam,910,9038,10.07,Acinetobacter baumannii
2016,12,imipenem,878,9038,9.71,Acinetobacter baumannii
2016,12,gentamicin,824,9038,9.12,Acinetobacter baumannii
2016,12,trimethoprim/sulfamethoxazole,819,9038,9.06,Acinetobacter baumannii
2016,12,amikacin,714,9038,7.9,Acinetobacter baumannii
2016,12,ceftriaxone,484,9038,5.36,Acinetobacter baumannii
2016,12,cefotaxime,413,9038,4.57,Acinetobacter baumannii
2016,12,levofloxacin,412,9038,4.56,Acinetobacter baumannii
2016,12,ampicillin/sulbactam,366,9038,4.05,Acinetobacter baumannii
2016,12,,220,9038,2.43,Acinetobacter baumannii
2016,12,cefepime,134,9038,1.48,Acinetobacter baumannii
2017,1,ceftazidime,1400,13223,10.59,Acinetobacter baumannii
2017,1,meropenem,1369,13223,10.35,Acinetobacter baumannii
2017,1,piperacillin/tazobactam,1339,13223,10.13,Acinetobacter baumannii
2017,1,ciprofloxacin,1330,13223,10.06,Acinetobacter baumannii
2017,1,imipenem,1215,13223,9.19,Acinetobacter baumannii
2017,1,gentamicin,1171,13223,8.86,Acinetobacter baumannii
2017,1,trimethoprim/sulfamethoxazole,1146,13223,8.67,Acinetobacter baumannii
2017,1,amikacin,1051,13223,7.95,Acinetobacter baumannii
2017,1,ceftriaxone,784,13223,5.93,Acinetobacter baumannii
2017,1,cefotaxime,741,13223,5.6,Acinetobacter baumannii
2017,1,levofloxacin,691,13223,5.23,Acinetobacter baumannii
2017,1,ampicillin/sulbactam,598,13223,4.52,Acinetobacter baumannii
2017,1,,247,13223,1.87,Acinetobacter baumannii
2017,1,cefepime,141,13223,1.07,Acinetobacter baumannii
2017,2,ceftazidime,1194,11318,10.55,Acinetobacter baumannii
2017,2,meropenem,1138,11318,10.05,Acinetobacter baumannii
2017,2,piperacillin/tazobactam,1119,11318,9.89,Acinetobacter baumannii
2017,2,ciprofloxacin,1111,11318,9.82,Acinetobacter baumannii
2017,2,imipenem,1039,11318,9.18,Acinetobacter baumannii
2017,2,gentamicin,976,11318,8.62,Acinetobacter baumannii
2017,2,trimethoprim/sulfamethoxazole,958,11318,8.46,Acinetobacter baumannii
2017,2,amikacin,914,11318,8.08,Acinetobacter baumannii
2017,2,ceftriaxone,704,11318,6.22,Acinetobacter baumannii
2017,2,cefotaxime,654,11318,5.78,Acinetobacter baumannii
2017,2,levofloxacin,650,11318,5.74,Acinetobacter baumannii
2017,2,ampicillin/sulbactam,518,11318,4.58,Acinetobacter baumannii
2017,2,,230,11318,2.03,Acinetobacter baumannii
2017,2,cefepime,113,11318,1.0,Acinetobacter baumannii
2017,3,ceftazidime,1284,12017,10.68,Acinetobacter baumannii
2017,3,ciprofloxacin,1244,12017,10.35,Acinetobacter baumannii
2017,3,meropenem,1240,12017,10.32,Acinetobacter baumannii
2017,3,piperacillin/tazobactam,1214,12017,10.1,Acinetobacter baumannii
2017,3,imipenem,1085,12017,9.03,Acinetobacter baumannii
2017,3,gentamicin,1077,12017,8.96,Acinetobacter baumannii
2017,3,trimethoprim/sulfamethoxazole,1029,12017,8.56,Acinetobacter baumannii
2017,3,amikacin,968,12017,8.06,Acinetobacter baumannii
2017,3,ceftriaxone,756,12017,6.29,Acinetobacter baumannii
2017,3,cefotaxime,609,12017,5.07,Acinetobacter baumannii
2017,3,levofloxacin,603,12017,5.02,Acinetobacter baumannii
2017,3,ampicillin/sulbactam,522,12017,4.34,Acinetobacter baumannii
2017,3,,277,12017,2.31,Acinetobacter baumannii
2017,3,cefepime,109,12017,0.91,Acinetobacter baumannii
2017,4,ceftazidime,1224,11617,10.54,Acinetobacter baumannii
2017,4,ciprofloxacin,1202,11617,10.35,Acinetobacter baumannii
